"","SA","cancer","gene"
"40618",0,"KIRP","ENSG00000138085.16"
"40619",0.0043589733890091,"KIRP","ENSG00000150403.17"
"40620",0.119816177926938,"KIRP","ENSG00000077942.18"
"40621",0.0543785223316112,"KIRP","ENSG00000214022.11"
"40622",0.0585532994865857,"KIRP","ENSG00000140044.12"
"40623",0,"KIRP","ENSG00000118518.15"
"40624",0.0522144231880829,"KIRP","ENSG00000260537.2"
"40625",0.0433365307312618,"KIRP","ENSG00000129116.17"
"40626",0.00640684248456103,"KIRP","ENSG00000067082.14"
"40627",0.0290702927540909,"KIRP","ENSG00000126217.20"
"40628",0.0132301669048727,"KIRP","ENSG00000214530.8"
"40629",0,"KIRP","ENSG00000100225.17"
"40630",0.534472900100497,"KIRP","ENSG00000156976.16"
"40631",0,"KIRP","ENSG00000147601.13"
"40632",0,"KIRP","ENSG00000142910.15"
"40633",0.239606369825585,"KIRP","ENSG00000185187.12"
"40634",0,"KIRP","ENSG00000177556.11"
"40635",0.00185508649925294,"KIRP","ENSG00000100266.18"
"40636",0,"KIRP","ENSG00000203667.9"
"40637",0,"KIRP","ENSG00000183785.14"
"40638",0.00527905149368422,"KIRP","ENSG00000132382.14"
"40639",0.0864017616680139,"KIRP","ENSG00000166974.12"
"40640",0.281222031938214,"KIRP","ENSG00000185010.13"
"40641",0.000861488698272059,"KIRP","ENSG00000273749.4"
"40642",0.030107639536094,"KIRP","ENSG00000120899.17"
"40643",0.0256188522935259,"KIRP","ENSG00000136205.16"
"40644",0,"KIRP","ENSG00000104979.8"
"40645",0.0016238575989912,"KIRP","ENSG00000086232.12"
"40646",0,"KIRP","ENSG00000108691.9"
"40647",0.0217770874108633,"KIRP","ENSG00000115317.11"
"40648",0.365049761588645,"KIRP","ENSG00000071626.16"
"40649",0.354308378340111,"KIRP","ENSG00000109458.8"
"40650",0.00740950430758357,"KIRP","ENSG00000130159.13"
"40651",0.00903177987806865,"KIRP","ENSG00000095370.19"
"40652",0.00516444553225063,"KIRP","ENSG00000170421.12"
"40653",0,"KIRP","ENSG00000168350.7"
"40654",0,"KIRP","ENSG00000131398.13"
"40655",0.00317559955735551,"KIRP","ENSG00000145088.8"
"40656",0.00214351084879606,"KIRP","ENSG00000087884.14"
"40657",0.968889323633106,"KIRP","ENSG00000110047.17"
"40658",0.497736763722509,"KIRP","ENSG00000127419.16"
"40659",0.253436676729595,"KIRP","ENSG00000126746.17"
"40660",0,"KIRP","ENSG00000108669.16"
"40661",0.424063353801918,"KIRP","ENSG00000109046.14"
"40662",0.00122903771727929,"KIRP","ENSG00000100983.9"
"40663",0.394623982965018,"KIRP","ENSG00000129465.15"
"40664",0.00893490234348459,"KIRP","ENSG00000159423.16"
"40665",0.0450558203332744,"KIRP","ENSG00000184007.18"
"40666",0,"KIRP","ENSG00000167904.14"
"40667",0.776815404620529,"KIRP","ENSG00000137868.18"
"40668",0.00282187865726172,"KIRP","ENSG00000073910.19"
"40669",0.0489268258980286,"KIRP","ENSG00000198825.12"
"40670",0,"KIRP","ENSG00000139684.13"
"40671",0,"KIRP","ENSG00000143933.16"
"40672",0.00392903542340772,"KIRP","ENSG00000131773.13"
"40673",0.290523551948589,"KIRP","ENSG00000175279.21"
"40674",0,"KIRP","ENSG00000015479.18"
"40675",0.000488143498244838,"KIRP","ENSG00000105397.13"
"40676",0.0101467237115299,"KIRP","ENSG00000128309.16"
"40677",0.356009127864172,"KIRP","ENSG00000143772.9"
"40678",0.166640630931603,"KIRP","ENSG00000116586.11"
"40679",0.188161835488135,"KIRP","ENSG00000173511.9"
"40680",0.0287060999983439,"KIRP","ENSG00000093072.15"
"40681",0,"KIRP","ENSG00000101850.12"
"40682",0.522015200585264,"KIRP","ENSG00000115419.12"
"40683",0.00169695933025098,"KIRP","ENSG00000115414.18"
"40684",0,"KIRP","ENSG00000105699.16"
"40685",0,"KIRP","ENSG00000049656.13"
"40686",0.00582295876659658,"KIRP","ENSG00000090273.13"
"40687",0.0958921150597991,"KIRP","ENSG00000077458.12"
"40688",0.0125234006928056,"KIRP","ENSG00000145779.7"
"40689",0.00954836561540079,"KIRP","ENSG00000110328.5"
"40690",0,"KIRP","ENSG00000164574.15"
"40691",0.00754897444496841,"KIRP","ENSG00000189157.13"
"40692",0.0243502112042456,"KIRP","ENSG00000272414.5"
"40693",0,"KIRP","ENSG00000118804.8"
"40694",0.0101601927506393,"KIRP","ENSG00000170558.8"
"40695",0,"KIRP","ENSG00000171703.16"
"40696",0,"KIRP","ENSG00000111816.7"
"40697",0.00439954978858191,"KIRP","ENSG00000132780.16"
"40698",0,"KIRP","ENSG00000121211.7"
"40699",0.0896705291561677,"KIRP","ENSG00000152154.10"
"40700",0.0522326966872798,"KIRP","ENSG00000149269.9"
"40701",0.0162523526285391,"KIRP","ENSG00000097021.19"
"40702",0,"KIRP","ENSG00000122565.18"
"40703",0.00107724535835913,"KIRP","ENSG00000075945.12"
"40704",0.005239033054438,"KIRP","ENSG00000214753.2"
"40705",0.0270933891447767,"KIRP","ENSG00000092330.15"
"40706",0.0546315050817127,"KIRP","ENSG00000001461.16"
"40707",0.450277457631553,"KIRP","ENSG00000093144.18"
"40708",0.0521134662495775,"KIRP","ENSG00000069020.18"
"40709",0.00450512113735547,"KIRP","ENSG00000158158.11"
"40710",0.683017716244725,"KIRP","ENSG00000114120.11"
"40711",0.134649415256453,"KIRP","ENSG00000162889.10"
"40712",0.0261345811749375,"KIRP","ENSG00000100342.20"
"40713",0,"KIRP","ENSG00000180900.18"
"40714",0,"KIRP","ENSG00000181778.4"
"40715",0.0359382316708085,"KIRP","ENSG00000182518.13"
"40716",0.0327527877071504,"KIRP","ENSG00000215790.6"
"40717",0,"KIRP","ENSG00000119408.16"
"40718",0,"KIRP","ENSG00000141458.12"
"40719",0.27854934762298,"KIRP","ENSG00000183696.13"
"40720",0.325462076086834,"KIRP","ENSG00000134258.16"
"40721",0,"KIRP","ENSG00000184635.14"
"40722",0,"KIRP","ENSG00000213988.10"
"40723",0.00740782037136845,"KIRP","ENSG00000117691.9"
"40724",0.325911646186778,"KIRP","ENSG00000173933.19"
"40725",0.000200913323511153,"KIRP","ENSG00000064651.13"
"40726",0.00083493963577455,"KIRP","ENSG00000136754.16"
"40727",0.236133434840687,"KIRP","ENSG00000108389.9"
"40728",0,"KIRP","ENSG00000105695.14"
"40729",0.182057059582412,"KIRP","ENSG00000163374.19"
"40730",0.522008919354551,"KIRP","ENSG00000116580.18"
"40731",0,"KIRP","ENSG00000138385.15"
"40732",0,"KIRP","ENSG00000211452.10"
"40733",0.00285299608782861,"KIRP","ENSG00000163697.16"
"40734",0.0591179125599873,"KIRP","ENSG00000080546.13"
"40735",0.00563223749990594,"KIRP","ENSG00000183624.13"
"40736",0.0657262077082436,"KIRP","ENSG00000087460.24"
"40737",0,"KIRP","ENSG00000075711.20"
"40738",0,"KIRP","ENSG00000108984.13"
"40739",0.256387273799164,"KIRP","ENSG00000204564.11"
"40740",0,"KIRP","ENSG00000158062.20"
"40741",0.0122107585164375,"KIRP","ENSG00000112699.10"
"40742",0,"KIRP","ENSG00000149196.15"
"40743",0.206723336315403,"KIRP","ENSG00000169692.12"
"40744",0,"KIRP","ENSG00000088256.8"
"40745",0.0898317699780118,"KIRP","ENSG00000148399.12"
"40746",0.0711191027440087,"KIRP","ENSG00000250571.6"
"40747",0.166024436484824,"KIRP","ENSG00000166451.13"
"40748",0.236001172141658,"KIRP","ENSG00000101474.11"
"40749",0.0360080025864459,"KIRP","ENSG00000126698.10"
"40750",0,"KIRP","ENSG00000197119.12"
"40751",0.00185820953113455,"KIRP","ENSG00000068120.14"
"40752",0.11757521772798,"KIRP","ENSG00000163625.15"
"40753",0,"KIRP","ENSG00000214078.12"
"40754",0.519629997233586,"KIRP","ENSG00000112499.12"
"40755",0,"KIRP","ENSG00000139291.13"
"40756",0.0127458708011434,"KIRP","ENSG00000107643.15"
"40757",0.0864039632194041,"KIRP","ENSG00000143727.15"
"40758",0,"KIRP","ENSG00000214827.9"
"40759",0.0426824456848919,"KIRP","ENSG00000010626.14"
"40760",0,"KIRP","ENSG00000185838.13"
"40761",0,"KIRP","ENSG00000015568.12"
"40762",0.428967521520501,"KIRP","ENSG00000183054.11"
"40763",0.02770261887829,"KIRP","ENSG00000088448.14"
"40764",0.0628708891533861,"KIRP","ENSG00000119522.16"
"40765",0,"KIRP","ENSG00000272398.5"
"40766",0.0036112724358098,"KIRP","ENSG00000128641.18"
"40767",0.122348839256845,"KIRP","ENSG00000242259.8"
"40768",0.0211073943171348,"KIRP","ENSG00000160055.19"
"40769",0.100335034826526,"KIRP","ENSG00000111906.17"
"40770",0.351672987090314,"KIRP","ENSG00000125967.16"
"40771",0.0841860781603751,"KIRP","ENSG00000134954.14"
"40772",0.00810964414155913,"KIRP","ENSG00000109452.12"
"40773",0,"KIRP","ENSG00000235109.7"
"40774",0.0229156108475342,"KIRP","ENSG00000145247.11"
"40775",0,"KIRP","ENSG00000241343.9"
"40776",0.0669389897539564,"KIRP","ENSG00000165416.14"
"40777",0,"KIRP","ENSG00000168671.9"
"40778",0.262692168073046,"KIRP","ENSG00000064489.22"
"40779",0.247609681186838,"KIRP","ENSG00000254901.7"
"40780",0.0754867251442741,"KIRP","ENSG00000123933.16"
"40781",0.0174356155849003,"KIRP","ENSG00000035403.17"
"40782",0,"KIRP","ENSG00000172986.12"
"40783",0.0456031654074422,"KIRP","ENSG00000172687.13"
"40784",0.556480738855601,"KIRP","ENSG00000099849.14"
"40785",0,"KIRP","ENSG00000137947.11"
"40786",0.0543116601642831,"KIRP","ENSG00000105176.17"
"40787",0.439620542681596,"KIRP","ENSG00000175416.12"
"40788",0,"KIRP","ENSG00000176845.12"
"40789",0,"KIRP","ENSG00000077157.21"
"40790",0,"KIRP","ENSG00000137168.7"
"40791",0.0137315784518298,"KIRP","ENSG00000099284.13"
"40792",0.000646817436238851,"KIRP","ENSG00000133687.15"
"40793",0.200615903426256,"KIRP","ENSG00000164985.14"
"40794",0.259632369578118,"KIRP","ENSG00000117640.17"
"40795",0.0609010822348656,"KIRP","ENSG00000242515.5"
"40796",0.136389079769004,"KIRP","ENSG00000167165.18"
"40797",0.206276399754466,"KIRP","ENSG00000066248.14"
"40798",0.0256693873723591,"KIRP","ENSG00000165169.10"
"40799",0.523522661436759,"KIRP","ENSG00000092068.19"
"40800",0,"KIRP","ENSG00000039068.18"
"40801",0.000484522329917391,"KIRP","ENSG00000204469.12"
"40802",0.259347460722325,"KIRP","ENSG00000161677.11"
"40803",0,"KIRP","ENSG00000213213.13"
"40804",0.543972069256564,"KIRP","ENSG00000132254.12"
"40805",0.0996295727345006,"KIRP","ENSG00000149761.8"
"40806",0.437451044301433,"KIRP","ENSG00000115468.11"
"40807",0,"KIRP","ENSG00000142227.10"
"40808",0.625146301228581,"KIRP","ENSG00000143321.18"
"40809",0,"KIRP","ENSG00000168679.17"
"40810",0.00975074189570593,"KIRP","ENSG00000135390.17"
"40811",0,"KIRP","ENSG00000147416.10"
"40812",0,"KIRP","ENSG00000129484.13"
"40813",0.00154042551667094,"KIRP","ENSG00000186818.12"
"40814",0.0244767926086243,"KIRP","ENSG00000188290.10"
"40815",0.00114779313269985,"KIRP","ENSG00000116678.19"
"40816",0.00614021773745042,"KIRP","ENSG00000198682.12"
"40817",0.0559754131559212,"KIRP","ENSG00000130734.9"
"40818",0.0503006861893059,"KIRP","ENSG00000116237.15"
"40819",0,"KIRP","ENSG00000167380.16"
"40820",0.525672883279718,"KIRP","ENSG00000188785.11"
"40821",0,"KIRP","ENSG00000171204.12"
"40822",0.267265978870609,"KIRP","ENSG00000134779.14"
"40823",0,"KIRP","ENSG00000175792.11"
"40824",0.00283459175640047,"KIRP","ENSG00000072682.18"
"40825",0,"KIRP","ENSG00000154451.14"
"40826",0.398663732323568,"KIRP","ENSG00000175193.13"
"40827",0.304965489357132,"KIRP","ENSG00000283765.1"
"40828",0.557176882043819,"KIRP","ENSG00000176945.16"
"40829",0.205374084337647,"KIRP","ENSG00000145725.19"
"40830",0,"KIRP","ENSG00000088836.12"
"40831",0,"KIRP","ENSG00000198805.11"
"40832",0.358468888637399,"KIRP","ENSG00000112167.9"
"40833",0,"KIRP","ENSG00000010278.12"
"40834",0.012065180661721,"KIRP","ENSG00000136830.11"
"40835",0.0186049659490523,"KIRP","ENSG00000113068.9"
"40836",0.017687679148849,"KIRP","ENSG00000145425.9"
"40837",0.0228649304692908,"KIRP","ENSG00000124596.16"
"40838",0.0264624294154554,"KIRP","ENSG00000142192.20"
"40839",0,"KIRP","ENSG00000013810.18"
"40840",0.000736954500414635,"KIRP","ENSG00000149658.17"
"40841",0.0316081044425445,"KIRP","ENSG00000143774.16"
"40842",0,"KIRP","ENSG00000154639.18"
"40843",0,"KIRP","ENSG00000143570.17"
"40844",0.146629547097149,"KIRP","ENSG00000213923.11"
"40845",0,"KIRP","ENSG00000267618.5"
"40846",0,"KIRP","ENSG00000185947.14"
"40847",0.817604693628023,"KIRP","ENSG00000092841.18"
"40848",0.00759037689202356,"KIRP","ENSG00000132434.9"
"40849",0.315563725810927,"KIRP","ENSG00000111653.19"
"40850",0.0302157269536621,"KIRP","ENSG00000156265.15"
"40851",0.00715667760888671,"KIRP","ENSG00000060138.12"
"40852",0,"KIRP","ENSG00000075239.13"
"40853",0,"KIRP","ENSG00000164081.12"
"40854",0.00279357076024102,"KIRP","ENSG00000126773.12"
"40855",0.00138962299004113,"KIRP","ENSG00000101773.18"
"40856",0.332270060729422,"KIRP","ENSG00000147996.16"
"40857",0.000836383056159497,"KIRP","ENSG00000155090.14"
"40858",0,"KIRP","ENSG00000158234.12"
"40859",0.0181287148372525,"KIRP","ENSG00000137872.16"
"40860",0,"KIRP","ENSG00000085872.14"
"40861",0.00441377895116149,"KIRP","ENSG00000131435.12"
"40862",0.0206122164383863,"KIRP","ENSG00000003509.15"
"40863",0.000500533760322087,"KIRP","ENSG00000127585.11"
"40864",0,"KIRP","ENSG00000165949.12"
"40865",0,"KIRP","ENSG00000152556.15"
"40866",0,"KIRP","ENSG00000165443.11"
"40867",0.0163223388844107,"KIRP","ENSG00000139567.12"
"40868",0.010213214546819,"KIRP","ENSG00000204472.12"
"40869",0.0370725724167716,"KIRP","ENSG00000113578.17"
"40870",0,"KIRP","ENSG00000225940.5"
"40871",0.104549784255213,"KIRP","ENSG00000158092.6"
"40872",0.0620118600267042,"KIRP","ENSG00000134824.13"
"40873",0.00697804767228304,"KIRP","ENSG00000075624.13"
"40874",0.155177127991889,"KIRP","ENSG00000099797.13"
"40875",0.0958021818959382,"KIRP","ENSG00000167291.15"
"40876",0.0677514884121122,"KIRP","ENSG00000174446.12"
"40877",0,"KIRP","ENSG00000198721.12"
"40878",0.0164655349597023,"KIRP","ENSG00000164176.12"
"40879",0.0111755993970243,"KIRP","ENSG00000144674.16"
"40880",0.00241255159871557,"KIRP","ENSG00000108298.9"
"40881",0.559689804263668,"KIRP","ENSG00000158201.9"
"40882",0.101714860904397,"KIRP","ENSG00000105519.15"
"40883",0.0834445616953254,"KIRP","ENSG00000172500.12"
"40884",0.0465139279642745,"KIRP","ENSG00000179965.11"
"40885",0.102614826083439,"KIRP","ENSG00000154889.16"
"40886",0.00721806946641362,"KIRP","ENSG00000084072.16"
"40887",0,"KIRP","ENSG00000106560.10"
"40888",0.0226644831748138,"KIRP","ENSG00000129197.14"
"40889",0,"KIRP","ENSG00000103187.7"
"40890",0.559091062682023,"KIRP","ENSG00000124275.14"
"40891",0.0208439298053249,"KIRP","ENSG00000113742.12"
"40892",0.139193655691319,"KIRP","ENSG00000133678.13"
"40893",0.0342927511490375,"KIRP","ENSG00000204220.11"
"40894",0,"KIRP","ENSG00000125520.13"
"40895",0.569778064588542,"KIRP","ENSG00000196405.12"
"40896",0,"KIRP","ENSG00000169627.7"
"40897",0.130446262925644,"KIRP","ENSG00000188313.12"
"40898",0.248436234631168,"KIRP","ENSG00000088832.16"
"40899",0,"KIRP","ENSG00000257017.8"
"40900",0.864617243996803,"KIRP","ENSG00000197912.14"
"40901",0,"KIRP","ENSG00000214253.8"
"40902",0,"KIRP","ENSG00000239961.2"
"40903",0,"KIRP","ENSG00000137486.16"
"40904",0.0680271617245493,"KIRP","ENSG00000186104.10"
"40905",0.0241362524968692,"KIRP","ENSG00000137409.19"
"40906",0.00148460744917087,"KIRP","ENSG00000167535.7"
"40907",0.0264624186022069,"KIRP","ENSG00000167733.13"
"40908",0.00887695660817213,"KIRP","ENSG00000072657.8"
"40909",0,"KIRP","ENSG00000155660.10"
"40910",0,"KIRP","ENSG00000170545.16"
"40911",0.216098951871494,"KIRP","ENSG00000198715.11"
"40912",0,"KIRP","ENSG00000170088.13"
"40913",0.527125276682935,"KIRP","ENSG00000114030.12"
"40914",0.20862780525414,"KIRP","ENSG00000182551.13"
"40915",0,"KIRP","ENSG00000131374.14"
"40916",0,"KIRP","ENSG00000111726.12"
"40917",0,"KIRP","ENSG00000105388.15"
"40918",0,"KIRP","ENSG00000170956.16"
"40919",0.00373058868402292,"KIRP","ENSG00000197958.12"
"40920",0.0281660120205663,"KIRP","ENSG00000088682.13"
"40921",0.25408258372038,"KIRP","ENSG00000136044.11"
"40922",0.0916782660355055,"KIRP","ENSG00000155366.16"
"40923",0,"KIRP","ENSG00000125744.11"
"40924",0.303751731564834,"KIRP","ENSG00000163512.13"
"40925",0.00170847707585444,"KIRP","ENSG00000025039.14"
"40926",0.00854970009008422,"KIRP","ENSG00000214706.10"
"40927",0.0039973677058423,"KIRP","ENSG00000181481.13"
"40928",0.107412981445891,"KIRP","ENSG00000067225.17"
"40929",0.309422341866374,"KIRP","ENSG00000124006.14"
"40930",0.0948659982336896,"KIRP","ENSG00000164690.7"
"40931",0.0357790468782455,"KIRP","ENSG00000170889.13"
"40932",0,"KIRP","ENSG00000125821.11"
"40933",0.00265155382396793,"KIRP","ENSG00000159079.18"
"40934",0.00139334300225274,"KIRP","ENSG00000163879.10"
"40935",0.216663453588326,"KIRP","ENSG00000118507.15"
"40936",0.0102873642137198,"KIRP","ENSG00000010610.9"
"40937",0.0186834485264738,"KIRP","ENSG00000125731.12"
"40938",0.112676675542121,"KIRP","ENSG00000134042.12"
"40939",0.0340148084486603,"KIRP","ENSG00000120075.5"
"40940",0.00596529726296359,"KIRP","ENSG00000144827.8"
"40941",0,"KIRP","ENSG00000057704.12"
"40942",0.248686587591009,"KIRP","ENSG00000172348.14"
"40943",0,"KIRP","ENSG00000186174.12"
"40944",0.50851111117833,"KIRP","ENSG00000151923.17"
"40945",0,"KIRP","ENSG00000168675.18"
"40946",0.188966505095126,"KIRP","ENSG00000153487.12"
"40947",0,"KIRP","ENSG00000171346.15"
"40948",0.0137430102759402,"KIRP","ENSG00000164054.15"
"40949",0,"KIRP","ENSG00000213347.10"
"40950",0.00532205008531954,"KIRP","ENSG00000135744.7"
"40951",0.0291062354638227,"KIRP","ENSG00000108654.13"
"40952",0,"KIRP","ENSG00000101017.13"
"40953",0.489129630587818,"KIRP","ENSG00000157538.13"
"40954",0.0106341333028259,"KIRP","ENSG00000105967.15"
"40955",0.00188622280239735,"KIRP","ENSG00000126603.8"
"40956",0.0758298257418471,"KIRP","ENSG00000101294.16"
"40957",0.000632410570321661,"KIRP","ENSG00000196704.11"
"40958",0.0188685044746592,"KIRP","ENSG00000100865.14"
"40959",0.107556219529621,"KIRP","ENSG00000125459.14"
"40960",0.631082993461952,"KIRP","ENSG00000063854.12"
"40961",0,"KIRP","ENSG00000159840.15"
"40962",0.715364827046075,"KIRP","ENSG00000141551.14"
"40963",0.0133314490326966,"KIRP","ENSG00000114416.17"
"40964",0.100115790163338,"KIRP","ENSG00000114026.21"
"40965",0,"KIRP","ENSG00000240038.6"
"40966",0,"KIRP","ENSG00000243480.7"
"40967",0.0104617330774602,"KIRP","ENSG00000237763.9"
"40968",0.00494174718861925,"KIRP","ENSG00000187733.6"
"40969",0.00819499617833558,"KIRP","ENSG00000055950.16"
"40970",0.0504034353747375,"KIRP","ENSG00000187624.8"
"40971",0,"KIRP","ENSG00000121067.17"
"40972",0.0341074388796389,"KIRP","ENSG00000117906.13"
"40973",0.00437788273358293,"KIRP","ENSG00000135636.13"
"40974",0.0541204088841143,"KIRP","ENSG00000060762.18"
"40975",0.136017576608467,"KIRP","ENSG00000084234.16"
"40976",0,"KIRP","ENSG00000159720.11"
"40977",0,"KIRP","ENSG00000171227.6"
"40978",0.0763433595745295,"KIRP","ENSG00000124313.13"
"40979",0.133622871215913,"KIRP","ENSG00000213741.9"
"40980",0.00446525670449628,"KIRP","ENSG00000177380.13"
"40981",0,"KIRP","ENSG00000179456.10"
"40982",0.403968097206647,"KIRP","ENSG00000160271.14"
"40983",0.0768655005440899,"KIRP","ENSG00000116285.12"
"40984",0.0642607618029141,"KIRP","ENSG00000119705.9"
"40985",0,"KIRP","ENSG00000137818.11"
"40986",0.282473329303326,"KIRP","ENSG00000102755.11"
"40987",0.0128802226537165,"KIRP","ENSG00000179262.9"
"40988",0,"KIRP","ENSG00000125968.8"
"40989",0.0119308287978686,"KIRP","ENSG00000145494.11"
"40990",0,"KIRP","ENSG00000182983.14"
"40991",0.0972654457794173,"KIRP","ENSG00000080845.17"
"40992",0.000922281746432126,"KIRP","ENSG00000137203.10"
"40993",0.0536108440947182,"KIRP","ENSG00000159445.12"
"40994",0,"KIRP","ENSG00000141556.20"
"40995",0.024875387044169,"KIRP","ENSG00000065802.11"
"40996",0.0490934869908042,"KIRP","ENSG00000067596.10"
"40997",0,"KIRP","ENSG00000160818.16"
"40998",0.0276002062751436,"KIRP","ENSG00000012660.13"
"40999",0.0349701629774352,"KIRP","ENSG00000124164.15"
"41000",0.000383160671256038,"KIRP","ENSG00000131149.18"
"41001",0.00577315939537219,"KIRP","ENSG00000243364.7"
"41002",0.000628352429120638,"KIRP","ENSG00000143590.13"
"41003",0.000643313201242558,"KIRP","ENSG00000251246.1"
"41004",0.00736000467362221,"KIRP","ENSG00000169242.11"
"41005",0,"KIRP","ENSG00000167700.8"
"41006",0.0674546841165435,"KIRP","ENSG00000198860.11"
"41007",0.10979552199152,"KIRP","ENSG00000128463.12"
"41008",0.0622233126721143,"KIRP","ENSG00000205339.9"
"41009",0.0319415480170379,"KIRP","ENSG00000076043.9"
"41010",0,"KIRP","ENSG00000134851.12"
"41011",0.248667004781355,"KIRP","ENSG00000067141.16"
"41012",0,"KIRP","ENSG00000163631.16"
"41013",0.067337097471685,"KIRP","ENSG00000104529.17"
"41014",0.0151295301094892,"KIRP","ENSG00000106052.13"
"41015",0.0311584778149514,"KIRP","ENSG00000131591.17"
"41016",0.00219073923517183,"KIRP","ENSG00000033100.16"
"41017",0,"KIRP","ENSG00000171206.13"
"41018",0,"KIRP","ENSG00000169926.10"
"41019",0.0169565927516149,"KIRP","ENSG00000163069.12"
"41020",0,"KIRP","ENSG00000166228.8"
"41021",0.00332326267123308,"KIRP","ENSG00000065978.18"
"41022",0,"KIRP","ENSG00000145908.12"
"41023",0.593886851500546,"KIRP","ENSG00000103168.16"
"41024",0.21348054283791,"KIRP","ENSG00000071575.11"
"41025",0,"KIRP","ENSG00000213380.14"
"41026",0.317952947961028,"KIRP","ENSG00000089006.16"
"41027",0,"KIRP","ENSG00000118640.10"
"41028",0,"KIRP","ENSG00000131669.9"
"41029",0.0334412211008251,"KIRP","ENSG00000159733.13"
"41030",0.246629654616623,"KIRP","ENSG00000128683.13"
"41031",0.00373527926483251,"KIRP","ENSG00000112651.11"
"41032",0.00505837320410494,"KIRP","ENSG00000179091.4"
"41033",0,"KIRP","ENSG00000185414.19"
"41034",0.0143834777317498,"KIRP","ENSG00000167333.12"
"41035",0,"KIRP","ENSG00000167395.10"
"41036",0.00329275612939834,"KIRP","ENSG00000254093.8"
"41037",0.0156950533993117,"KIRP","ENSG00000171729.13"
"41038",0,"KIRP","ENSG00000184988.8"
"41039",0.028814768035969,"KIRP","ENSG00000076984.17"
"41040",0.477848149949546,"KIRP","ENSG00000122550.17"
"41041",0.0143144695389354,"KIRP","ENSG00000165650.11"
"41042",0.000349274302356056,"KIRP","ENSG00000102125.15"
"41043",0.318269880750332,"KIRP","ENSG00000135164.18"
"41044",0.0342146262470165,"KIRP","ENSG00000050405.13"
"41045",0.204251226742781,"KIRP","ENSG00000182809.10"
"41046",0,"KIRP","ENSG00000182183.14"
"41047",0,"KIRP","ENSG00000136504.11"
"41048",0.00749128883020613,"KIRP","ENSG00000137449.15"
"41049",1.03889483151777,"KIRP","ENSG00000107262.18"
"41050",0.0174018071243432,"KIRP","ENSG00000100600.14"
"41051",0.0208223055170526,"KIRP","ENSG00000204397.7"
"41052",0.403733587504264,"KIRP","ENSG00000172159.15"
"41053",0.0023098214509832,"KIRP","ENSG00000198887.8"
"41054",0.104653679071567,"KIRP","ENSG00000095203.14"
"41055",0.787876765291334,"KIRP","ENSG00000196465.10"
"41056",0.00565025579971733,"KIRP","ENSG00000197535.14"
"41057",0.0617942088337538,"KIRP","ENSG00000114125.13"
"41058",0.00173440399790392,"KIRP","ENSG00000107672.14"
"41059",0.000557934868442536,"KIRP","ENSG00000091039.16"
"41060",0,"KIRP","ENSG00000129214.14"
"41061",0.0617800884472321,"KIRP","ENSG00000213930.11"
"41062",0.166657813546332,"KIRP","ENSG00000117481.10"
"41063",0,"KIRP","ENSG00000170113.15"
"41064",0.0515574061232261,"KIRP","ENSG00000125835.18"
"41065",0.0114362167300899,"KIRP","ENSG00000079432.7"
"41066",0.0184646173050459,"KIRP","ENSG00000103043.14"
"41067",0,"KIRP","ENSG00000011114.14"
"41068",0.000145225248471325,"KIRP","ENSG00000076555.15"
"41069",0,"KIRP","ENSG00000177303.9"
"41070",0.0113915238810214,"KIRP","ENSG00000143158.10"
"41071",0.0713573213794884,"KIRP","ENSG00000159214.12"
"41072",0,"KIRP","ENSG00000241258.6"
"41073",0.161177418278239,"KIRP","ENSG00000144711.13"
"41074",0,"KIRP","ENSG00000138760.9"
"41075",0,"KIRP","ENSG00000149823.8"
"41076",0.00402853539822436,"KIRP","ENSG00000006015.17"
"41077",0,"KIRP","ENSG00000106348.16"
"41078",0,"KIRP","ENSG00000225921.6"
"41079",0,"KIRP","ENSG00000166507.17"
"41080",0.00346873254233681,"KIRP","ENSG00000101745.16"
"41081",0,"KIRP","ENSG00000111775.2"
"41082",0.00367207144690759,"KIRP","ENSG00000074696.12"
"41083",0.493793553939051,"KIRP","ENSG00000102225.15"
"41084",0.106446554433171,"KIRP","ENSG00000184162.14"
"41085",0.169069266412217,"KIRP","ENSG00000076944.15"
"41086",0.259151544298771,"KIRP","ENSG00000121236.20"
"41087",0.736046545878908,"KIRP","ENSG00000167107.12"
"41088",0.165784626559866,"KIRP","ENSG00000147364.16"
"41089",0,"KIRP","ENSG00000224051.6"
"41090",0,"KIRP","ENSG00000217555.12"
"41091",0.0312322491708742,"KIRP","ENSG00000254788.7"
"41092",0.193146316238452,"KIRP","ENSG00000106069.21"
"41093",0.29392961800612,"KIRP","ENSG00000147065.16"
"41094",0,"KIRP","ENSG00000166946.13"
"41095",0.00220635537881084,"KIRP","ENSG00000014257.15"
"41096",0.00290586111773133,"KIRP","ENSG00000089639.10"
"41097",0.0141745144977919,"KIRP","ENSG00000166272.16"
"41098",0,"KIRP","ENSG00000186184.16"
"41099",0.252444130162594,"KIRP","ENSG00000141698.16"
"41100",0.542926619974591,"KIRP","ENSG00000102316.16"
"41101",0,"KIRP","ENSG00000067445.20"
"41102",0.327941175607947,"KIRP","ENSG00000113645.14"
"41103",0,"KIRP","ENSG00000125877.12"
"41104",0,"KIRP","ENSG00000124615.17"
"41105",0.00172660477050448,"KIRP","ENSG00000072958.8"
"41106",0.00889234214342237,"KIRP","ENSG00000167969.12"
